t,l,m,r,n,v_m,v_a,v_m_e,v_a_e,a,e,seed,computation_time,version,max_complexity,mean_complexity,has_phase_change,time_to_chaos
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,116567623,39.07478046417236,0.04,1.737800828749369e+18,4985722171671587.0,False,2463
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.8,1915393997,27.086355209350586,0.04,1e+28,4.0500162752143615e+25,True,1096
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1489378039,14.687611818313599,0.04,331131.1214825908,2148.7234283238267,True,731
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,10237739,17.286622047424316,0.04,33113112.148259077,638814.0882183253,True,99
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1,971559260,20.876996517181396,0.04,1737800828749.3691,13785704700.398867,True,467
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,1967134509,14.857603311538696,0.04,158489319246.11108,1235675532.1013598,True,358
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,223298916,26.738698959350586,0.04,9.120108393559041e+18,1.649767860526739e+16,False,2000
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,37761881,19.072850227355957,0.04,363078054.7701003,3706479.6988900863,True,1140
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,1249074723,22.19314169883728,0.04,4365158322401.63,31159548417.059895,True,409
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,763530771,26.259520053863525,0.04,2290867652.76777,24259197.171465166,True,714
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.6,282976686,39.003413677215576,0.04,173780082874936.9,2852778188537.1846,True,863
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.4,1740380735,24.930062532424927,0.04,1318256738.5563993,32058740.4346691,True,471
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,1934086110,14.473438739776611,0.04,19.054607179632523,3.774539252158861,False,1078
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,1574275871,7.817474603652954,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,766490085,17.736387729644775,0.04,43651583224.0163,220163721.6763597,False,470
5000,100,5,50,5,0.005,0,0.01,0.03,0,1,1241557662,32.537400007247925,0.04,7.58577575029182e+16,461520526185536.2,True,1730
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,1441581148,22.59481191635132,0.04,14454397707.45928,268999794.77110076,True,324
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,588645866,23.256845235824585,0.04,1.3182567385563994e+17,343360490545762.75,False,1727
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,1704229794,34.72119617462158,0.04,3.019951720402019e+16,169649308922304.53,False,2813
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1,1062258999,12.678809404373169,0.04,912010839355904.1,3767077568400.45,True,290
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1,176029246,16.239715337753296,0.04,1.2022644346174082e+16,35299346572913.38,True,1138
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.4,163090989,28.056935787200928,0.04,229086765276.777,1922083609.864429,True,1159
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,1398859335,24.376821279525757,0.04,301995172.04019946,5389724.485264042,True,503
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.4,1254418779,7.939319372177124,0.04,22908676.527677793,248621.56323686033,True,190
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,1712445502,8.338325262069702,0.04,91201.08393559116,667.1022371149633,False,152
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.6,15354644,8.405400276184082,0.04,5754399373.371543,34875532.35212264,False,438
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,1,1410379265,26.43530511856079,0.04,7.58577575029182e+20,5.955358489076613e+18,False,1968
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.4,402117845,8.59700059890747,0.04,120226443.46174082,687452.1474715525,False,143
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,1,1985835736,12.779867887496948,0.04,436515832240162.94,1799506767110.8271,True,1979
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.6,941199306,34.32702994346619,0.04,9.120108393559041e+18,1.876984678402075e+16,False,2506
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,1792235406,22.11649441719055,0.04,4786300923.22638,20859554.976675026,True,611
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,1864383480,25.09048104286194,0.04,2089296130854.0408,20200843073.23805,True,313
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,164439814,14.735025644302368,0.04,15848931.924611174,94181.33104191533,False,3390
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,1270248885,16.220670700073242,0.04,630957344.4801891,3127952.653659952,True,252
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,215688846,8.273194789886475,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.8,1239534707,14.303117752075195,0.04,2754228703.338152,59113230.23951587,True,48
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1,1066261805,21.499160766601562,0.04,1e+16,71734735526265.95,False,3382
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,1404351468,8.576438903808594,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,547956435,14.027668714523315,0.04,6918309709189363.0,9237297989402.6,False,3471
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,755844347,12.30975341796875,0.04,1584893192.4611108,15729837.625994556,True,77
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,2027521414,8.345284461975098,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1,1,872053726,8.393747091293335,0.04,47863009232263.805,487259817226.7258,True,232
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1,793846107,19.049618005752563,0.04,47863009232263.805,243528243556.07224,True,659
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1,650053107,13.426330089569092,0.04,5754399373371543.0,15903272816028.652,True,670
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,1450578483,20.100165367126465,0.04,8317637711.026674,105885418.90884241,True,912
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,741081446,18.890864849090576,0.04,575439937337.1543,2960689990.563147,True,746
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1,447375584,17.50779891014099,0.04,1318256738556399.2,10585016743801.48,True,468
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,2102703702,24.884416580200195,0.04,4786300923226380.0,43229648807015.27,False,1815
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,64949579,27.03308606147766,0.04,1445439770745.928,12388784125.154242,True,1063
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,925991141,39.65325880050659,0.04,7.58577575029182e+20,6.234542602548211e+18,False,2494
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,373078407,8.409054279327393,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,1077759372,11.704465866088867,0.04,22.908676527677702,2.3527637766981235,True,346
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,748048970,22.41705322265625,0.04,1318256738.5563993,15695664.235456945,True,526
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,119706847,16.297667026519775,0.04,4786300923.22638,28152279.479118206,False,659
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,79738090,12.362520933151245,0.04,4786300923.22638,65096549.89118811,True,450
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1,1778871805,17.05141854286194,0.04,69183097091893.625,943894844247.6766,True,570
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,1363211671,25.004976272583008,0.04,22908676527677.7,149542562918.8839,False,2242
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.6,1247777715,21.20889687538147,0.04,251188643.1509572,2657760.0951845157,True,227
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,1,508189176,23.943429231643677,0.04,2.511886431509572e+24,3.925038326204969e+21,False,3092
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,208423379,17.39613366127014,0.04,43651583224.0163,178801334.92211312,False,917
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.8,67155716,13.834187746047974,0.04,120226443461740.81,563086428778.2802,True,865
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,301479252,8.409525871276855,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,1087635124,28.161900520324707,0.04,1584893192461111.0,8090143602335.075,False,3058
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,1254753113,22.076235055923462,0.04,22908676527677.7,231628185260.26096,True,848
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,118853795,24.47893238067627,0.04,6309573444801.892,79102253175.93968,True,1218
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,1,493954904,13.301034450531006,0.04,251188643150957.2,1438286860105.3071,True,395
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,876693294,44.04068565368652,0.04,4.786300923226381e+21,4.138168914967482e+19,False,2172
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1,1549959079,12.218952178955078,0.04,4365158322401.63,21101810130.220345,True,264
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,693526288,26.83905339241028,0.04,1905460717963236.5,21278364066884.645,False,1769
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.6,2145987820,8.402435302734375,0.04,1318256738.5563993,20055472.16843117,True,194
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,591910687,22.52082657814026,0.04,47863009232263.805,322852250150.1801,True,361
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1802402632,23.336309671401978,0.04,17378008287.49369,82693356.70440027,True,2054
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,358685238,13.01334524154663,0.04,22908676.527677793,192170.22374235143,True,196
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1777924226,34.84888291358948,0.04,1.737800828749369e+18,1.309787594373978e+16,True,1604
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.6,966446059,18.20158886909485,0.04,1096478196.1431828,4408750.217665746,True,631
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1725829806,13.231197357177734,0.04,1000000.0,5980.70747422681,False,1070
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,2118927014,19.55801796913147,0.04,575439937337.1543,1569142084.7551432,False,2134
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,1582510618,24.28749132156372,0.04,2089296130854.0408,9074529357.866936,True,548
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.8,65250556,33.24897575378418,0.04,630957344480189.1,5175107279179.784,True,1857
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.6,228243333,9.282341480255127,0.04,5754399373.371543,31903219.090792663,False,146
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,40222183,25.1760835647583,0.04,4.78630092322638e+17,1092360373785843.5,True,897
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1,1253842170,21.631338596343994,0.04,524807460249771.25,4074998351738.841,True,673
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.6,731954257,29.637681245803833,0.04,4786300923226380.0,51452807338021.055,False,2788
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,1047544895,21.454428911209106,0.04,190546071796.32367,890020072.2585679,True,1344
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,3594263,25.65873956680298,0.04,22908676527677.7,85969787775.23723,True,943
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,1194903275,31.19766402244568,0.04,1e+18,6855267863432818.0,True,2628
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,937931674,28.415530681610107,0.04,2511886431509.572,18077147132.12325,True,839
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,1557669743,14.223122596740723,0.04,33113112.148259077,288693.69596210506,True,71
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.6,1717032586,10.68302607536316,0.04,1096478196.1431828,20804252.811254647,False,241
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,186410634,38.4532732963562,0.04,3.0199517204019944e+26,1.2749938954493238e+24,False,1246
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.6,984350207,26.034914255142212,0.04,75857757502.9182,1243891851.9267623,True,455
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,1128226123,9.972936391830444,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,180923418,26.467565536499023,0.04,363078054770100.25,1832458905832.7444,True,466
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,1701055918,20.290560960769653,0.04,173780082.8749369,1400870.4029000434,True,1155
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,631314868,15.026985883712769,0.04,10964781.961431874,48469.7321263699,True,145
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.6,473422507,32.997766971588135,0.04,83176377110266.75,512042627328.3292,True,502
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.8,710590496,9.74944806098938,0.04,1000000000000.0,5188342617.063712,False,452
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,420933708,9.366962432861328,0.04,331131.1214825908,1129.895586639125,False,400
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,250685587,8.759862661361694,0.04,75857.75750291851,887.1892440294623,False,373
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,1913334975,25.09046459197998,0.04,7.585775750291821e+18,9373045616407012.0,False,3164
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,1615284598,11.722308158874512,0.04,363078054.7701003,4659160.716571234,True,85
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,1838304513,27.77832293510437,0.04,10964781961431.828,98026783884.94908,False,484
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1,2031983458,23.272802591323853,0.04,301995172040201.94,817036753410.3782,False,950
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1,158016586,22.61901354789734,0.04,69183097091893.625,1017223235358.6711,True,632
5000,100,5,50,5,0.005,0,0.01,0.03,1,1,2108153233,9.28879451751709,0.04,100000000000000.0,619201622362.2886,False,745
5000,100,5,50,5,0.005,0,0.01,0.03,0,1,2054179389,26.58693790435791,0.04,1445439770745.928,15043593233.943516,True,284
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,1738520905,23.863738298416138,0.04,14454397707.45928,77959148.23510335,False,1572
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,1844485299,24.223485469818115,0.04,19054607179632.367,93653904087.39136,True,522
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,1129090554,23.284960985183716,0.04,43651583224.0163,1008214286.8275725,True,554
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.8,722889950,8.515099048614502,0.04,575439937337.1543,3955252466.2327538,False,67
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.8,2045472984,48.18807792663574,0.04,7.585775750291821e+18,6.871652424100418e+16,False,2765
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.6,1027749144,25.501728534698486,0.04,758577575.0291821,6261501.69664227,True,477
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.6,1351044387,22.36073064804077,0.04,30199517204.02019,75873322.85140666,True,867
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.6,864052179,14.301054954528809,0.04,5754399373.371543,38518310.12727628,True,370
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,251412909,19.739526987075806,0.04,120226443.46174082,2027986.9362902092,False,242
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.6,1507767890,15.787541389465332,0.04,363078054.7701003,5175254.833045276,True,240
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,1784631117,17.06517219543457,0.04,144543977.0745928,1026513.3519626489,False,534
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.8,1806578400,27.410029411315918,0.04,2.754228703338152e+25,6.008231087285934e+22,False,4544
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,2035456681,10.044153690338135,0.04,3.6307805477010175,1.692061146035005,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,1344808534,17.295280933380127,0.04,1905460717963236.5,6091681259212.548,True,1287
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,1,1874247991,21.578207969665527,0.04,1.445439770745928e+16,77073842601123.97,True,3299
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.4,884425379,8.872604370117188,0.04,100000000.0,373018.06201761315,False,143
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,721918692,9.333945989608765,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,813261676,29.734061241149902,0.04,1.445439770745928e+18,8275802243076044.0,True,948
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,773962607,13.514404535293579,0.04,131825.673855641,879.370853050501,True,689
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,337369825,29.26187515258789,0.04,1.2022644346174082e+20,9.59056161089778e+17,False,1568
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.6,1101528757,26.279707670211792,0.04,109647819614.31828,716582301.8982873,True,592
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,180305842,26.848495721817017,0.04,10964781961431.828,67369475008.3195,False,3682
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,669956421,11.30997633934021,0.04,131825673855.63994,1003900521.728608,True,74
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1,72038710,28.830402851104736,0.04,8.317637711026674e+19,3.493843026855342e+17,False,2177
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.6,2044577781,16.91864848136902,0.04,5248074602497.712,41212288327.08134,False,987
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.8,994418780,18.767627954483032,0.04,3311311214.8259077,39877935.56022,True,222
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,645531382,17.067091464996338,0.04,20892961308.54041,116116515.57803303,False,2441
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,1,1593524133,15.336106777191162,0.04,7.585775750291821e+18,1.1670400621060444e+16,True,1490
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.4,849690150,18.852726936340332,0.04,363078054.7701003,2802257.382045668,True,1449
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,1,2074352404,14.667294979095459,0.04,363078054770100.25,2580698145007.7485,False,1912
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,1501540462,11.085567951202393,0.04,5.248074602497733,1.981545954944313,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,1685597306,8.594961166381836,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,1201669483,8.119450807571411,0.04,36307.80547701017,692.8137631424064,False,446
5000,100,5,50,5,0.005,0,0.01,0.03,1,0,2018916913,8.351629495620728,0.04,1.0,1.0,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.4,102646775,27.834746599197388,0.04,12022644346.174082,111292905.3124471,False,385
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,2116780783,12.553371906280518,0.04,1737800828749.3691,6135723527.426209,True,2153
5000,100,5,50,5,0.005,0,0.01,0.03,0.8,0.4,423658500,17.90371346473694,0.04,100000000000000.0,214594485956.29874,False,4895
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.6,806065208,18.15832257270813,0.04,363078054.7701003,4633504.7569127185,True,281
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,126092473,26.720613479614258,0.04,190546071796.32367,770056035.6162771,True,906
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.8,975684983,16.638542413711548,0.04,25118864315.09572,464174979.38186836,True,147
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,2041310437,11.482358455657959,0.04,144543977.0745928,1087799.0672613797,True,956
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,2129086243,19.538437128067017,0.04,109647819614.31828,700712829.6971014,True,301
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.8,54205183,28.3901047706604,0.04,2.511886431509572e+22,7.95979990970611e+19,False,3487
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,1286491738,25.222239017486572,0.04,1.9054607179632365e+17,748136444760862.1,False,3089
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.4,1088704091,22.522140979766846,0.04,3019951.720402019,46884.20797098624,True,152
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,817341755,21.690221786499023,0.04,83176377.11026709,755029.3378812794,True,458
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,532896945,8.594150304794312,0.04,63095.73444801943,755.8310002807605,False,384
5000,100,5,50,5,0.005,0,0.01,0.03,0.7,0.4,1521256746,16.74429965019226,0.04,13182567.385564102,250376.11713452893,True,169
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,286911148,23.582136154174805,0.04,100000000000000.0,415577766416.9776,True,985
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.4,1136502504,17.216574668884277,0.04,7585775.750291851,97638.11431265007,True,153
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.8,479873594,11.863153219223022,0.04,575439937337.1543,2421865536.495115,True,341
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,648624321,21.56745743751526,0.04,57543993.73371567,836879.5993292049,True,330
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.8,2137840349,24.517131805419922,0.04,1.7378008287493834e+24,3.7102508790145173e+21,False,2408
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,1265453545,38.51539492607117,0.04,1.2022644346174082e+16,70911964202766.81,False,3174
5000,100,5,50,5,0.005,0,0.01,0.03,0,1,656586700,31.071224451065063,0.04,144543977074592.8,2033043367459.89,True,443
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,1599518594,22.644230842590332,0.04,6309573444801.892,34477466378.13064,True,2033
5000,100,5,50,5,0.005,0,0.01,0.03,0,1,1934643132,26.809959650039673,0.04,478630092322.638,4120718587.6813593,True,233
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,160438066,21.419721603393555,0.04,3981071705.534953,87271637.88223718,True,1243
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.4,361985551,7.74028754234314,0.04,39810717.05534969,294600.23454799457,False,344
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,1868051244,12.538864135742188,0.04,7.585775750291852,2.722952295469363,False,
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,1795285042,22.362613677978516,0.04,2511886431509.572,18981928849.179775,True,783
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.8,741608515,26.27958869934082,0.04,4786300923226380.0,41333714396115.75,True,618
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,807505585,14.805752515792847,0.04,10000000000.0,61078151.019718125,False,856
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,1,1784454704,11.40775442123413,0.04,2.511886431509572e+16,114763189955668.84,True,1341
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,1,274451156,23.612284183502197,0.04,3.311311214825908e+17,2672548718325911.0,True,873
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,0.8,268354052,20.098683834075928,0.04,1737800828749.3691,7950138135.84535,True,718
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.6,489045823,21.292860507965088,0.04,6918309709.189363,42919019.56917546,True,237
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.4,1048539747,11.557068347930908,0.04,22908676.527677793,351856.02681830333,True,143
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,768349019,8.78922700881958,0.04,36307.80547701017,753.9177561381051,False,118
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,617690931,21.951805353164673,0.04,14454397707.45928,54359765.08362277,True,882
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,1,29425109,25.538153886795044,0.04,912010839355904.1,2638802898156.871,False,935
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0,1661654741,14.487807273864746,0.04,15.848931924611174,2.558523647311302,True,245
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,1,826001025,18.1921968460083,0.04,6918309709189363.0,31540096256855.617,True,668
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1,1099365029,27.25243902206421,0.04,9.120108393559041e+18,6.317703833944253e+16,False,3343
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,0.4,810544653,21.298329830169678,0.04,144543977.0745928,741086.2327353763,True,235
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,1245755840,21.42750096321106,0.04,5248074602497.712,16364221981.36746,True,1327
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.4,405930830,23.214699745178223,0.04,3981071705.534953,34211331.69630611,True,1080
5000,100,5,50,5,0.005,0,0.01,0.03,0.4,1,240074378,24.018277168273926,0.04,8.317637711026675e+17,2519957744674277.5,True,1563
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.8,1707368677,33.1471803188324,0.04,5754399373371543.0,32280125498920.28,False,2205
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,1248614607,26.197596311569214,0.04,691830970918.9363,8883634280.45014,True,509
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.6,193795508,25.693381786346436,0.04,36307805477.010025,445110555.544526,True,671
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,2040629544,26.336801052093506,0.04,17378008287.49369,83866586.75439991,True,383
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.8,906929491,31.943718433380127,0.04,524807460249771.25,4506480610384.333,True,703
5000,100,5,50,5,0.005,0,0.01,0.03,0.1,0.8,925908048,25.413020372390747,0.04,109647819614.31828,1554389977.4127197,True,483
5000,100,5,50,5,0.005,0,0.01,0.03,0.3,1,1394404994,23.60106325149536,0.04,208929613085404.1,1857925630843.714,True,1093
5000,100,5,50,5,0.005,0,0.01,0.03,0,1,1097933891,27.463629484176636,0.04,158489319246.11108,3035017158.389656,True,457
5000,100,5,50,5,0.005,0,0.01,0.03,0.5,0.6,233669698,22.908100128173828,0.04,1.2022644346174082e+20,3.109678173554122e+17,True,1304
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.8,97001517,28.94337272644043,0.04,8.317637711026674e+19,5.067819811273139e+17,True,711
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1281222252,13.111474514007568,0.04,1000000.0,8778.329938095289,False,1588
5000,100,5,50,5,0.005,0,0.01,0.03,0.6,0.6,242214227,17.037405490875244,0.04,25118864315.09572,133656155.42507492,True,401
5000,100,5,50,5,0.005,0,0.01,0.03,0.9,0.2,1040902994,10.768754482269287,0.04,158489.31924611173,1127.2031466981075,False,99
5000,100,5,50,5,0.005,0,0.01,0.03,0.2,0.4,666825290,37.284878969192505,0.04,2511886431509.572,28273886155.696674,False,3283
5000,100,5,50,5,0.005,0,0.01,0.03,1,0.2,225227972,8.423894166946411,0.04,20892.96130854041,542.2106556930955,False,197
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.4,190529776,29.24808955192566,0.04,1905460717.9632366,17034424.257449202,True,335
5000,100,5,50,5,0.005,0,0.01,0.03,0,0.8,1577669162,24.85789442062378,0.04,2089296130854.0408,23105769939.192123,True,370
